"customerkey","givenname","cohort_year","last_purchase_date","customer_status"
1853663,"Jackie","2022","2023-07-20","churned"
1853670,"Jason","2017","2022-11-02","churned"
1853707,"Daniel","2015","2019-02-25","churned"
1853737,"Doug","2023","2023-07-07","churned"
1853820,"Michelle","2021","2023-02-01","churned"
1853847,"Christina","2017","2017-11-23","churned"
1853851,"Rena","2023","2023-05-05","churned"
1853915,"Christina","2023","2023-07-11","churned"
1853920,"Phillip","2018","2018-03-06","churned"
1853958,"Emil","2023","2023-09-30","churned"
1853960,"Tracy","2019","2021-12-16","churned"
1854121,"David","2021","2022-12-15","churned"
1854139,"Glenn","2022","2022-07-14","churned"
1854153,"Robert","2020","2022-11-02","churned"
1854197,"Fay","2016","2016-07-15","churned"
1854212,"Alfredo","2016","2022-11-22","churned"
1854221,"Dennis","2023","2023-11-09","active"
1854262,"Janet","2021","2021-05-28","churned"
1854304,"Robin","2019","2022-11-22","churned"
1854356,"Willie","2023","2023-02-24","churned"
1854426,"John","2018","2018-07-23","churned"
1854427,"Michael","2021","2021-08-06","churned"
1854506,"Eugene","2019","2019-01-31","churned"
1854534,"Harry","2016","2016-05-07","churned"
1854587,"Eric","2022","2022-07-16","churned"
1854632,"Vera","2020","2022-12-15","churned"
1854648,"Tony","2018","2018-02-10","churned"
1854657,"Felipe","2017","2024-04-06","active"
1854713,"Becky","2020","2023-03-25","churned"
1854801,"Mary","2015","2016-09-27","churned"
1854813,"Denita","2018","2023-01-10","churned"
1854891,"Edward","2020","2023-12-13","active"
1854908,"Chiquita","2022","2022-01-27","churned"
1854911,"Frederick","2018","2018-12-29","churned"
1854924,"Kevin","2021","2021-09-02","churned"
1854929,"Joann","2019","2023-10-28","active"
1854934,"Carl","2016","2022-12-27","churned"
1854951,"Philip","2021","2023-08-16","churned"
1854974,"Jane","2015","2021-12-28","churned"
1855002,"Kenneth","2018","2023-01-03","churned"
1855014,"Mary","2020","2023-01-02","churned"
1855064,"Filiberto","2018","2023-06-24","churned"
1855093,"Judy","2016","2022-09-03","churned"
1855094,"Rene","2016","2018-09-05","churned"
1855103,"Sarah","2016","2016-05-02","churned"
1855117,"Cheryl","2019","2022-06-08","churned"
1855178,"Ethel","2018","2023-01-04","churned"
1855230,"Matthew","2018","2018-06-14","churned"
1855231,"Christopher","2017","2019-02-15","churned"
1855281,"Valerie","2022","2022-05-13","churned"
1855417,"Edith","2019","2019-01-24","churned"
1855428,"Johnny","2020","2022-06-14","churned"
1855444,"Kevin","2022","2022-12-09","churned"
1855460,"Andrea","2015","2023-08-15","churned"
1855469,"Roland","2018","2021-01-28","churned"
1855527,"Sheila","2021","2021-03-03","churned"
1855560,"Mary","2017","2017-08-19","churned"
1855581,"Celeste","2022","2022-08-13","churned"
1855601,"Hans","2023","2023-07-13","churned"
1855649,"Carlos","2018","2018-11-15","churned"
1855715,"Jacob","2020","2022-01-26","churned"
1855717,"Christy","2017","2017-01-04","churned"
1855721,"June","2018","2018-11-22","churned"
1855737,"Gabriel","2019","2022-01-10","churned"
1855747,"Michael","2023","2023-06-17","churned"
1855809,"Stephany","2018","2019-10-24","churned"
1855811,"Robbyn","2019","2023-09-07","churned"
1855875,"Ruth","2022","2023-07-11","churned"
1855959,"Caroline","2020","2020-01-15","churned"
1856014,"Justin","2017","2017-02-22","churned"
1856068,"Harold","2017","2022-05-25","churned"
1856095,"Bert","2023","2023-01-27","churned"
1856105,"Janis","2016","2016-01-29","churned"
1856107,"Ellen","2018","2019-06-10","churned"
1856179,"Ervin","2018","2019-10-01","churned"
1856180,"William","2019","2023-01-14","churned"
1856228,"Clifford","2018","2021-06-12","churned"
1856232,"Travis","2022","2024-01-16","active"
1856253,"Earl","2021","2022-09-03","churned"
1856274,"Lisa","2017","2017-12-28","churned"
1856308,"Hazel","2015","2015-03-18","churned"
1856346,"Timothy","2017","2019-01-30","churned"
1856390,"Carl","2019","2022-01-20","churned"
1856442,"William","2019","2019-02-19","churned"
1856455,"Lois","2022","2022-10-26","churned"
1856488,"Maria","2022","2022-01-26","churned"
1856538,"Shirley","2015","2022-12-03","churned"
1856597,"Andrew","2018","2018-05-31","churned"
1856601,"Denese","2022","2022-07-29","churned"
1856643,"Anthony","2018","2021-11-15","churned"
1856656,"Leroy","2018","2022-02-14","churned"
1856677,"Walter","2019","2023-12-14","active"
1856698,"Amanda","2018","2023-04-22","churned"
1856711,"John","2023","2023-02-28","churned"
1856718,"Robert","2020","2023-02-18","churned"
1856776,"James","2016","2024-01-04","active"
1856787,"Delores","2019","2019-01-16","churned"
1856823,"Donna","2017","2017-10-22","churned"
1856824,"Christopher","2018","2023-04-17","churned"
1856863,"Phyllis","2022","2023-02-08","churned"
1856866,"Leona","2015","2024-02-28","active"
1856923,"Betty","2022","2022-08-26","churned"
1857002,"Alfonzo","2019","2021-12-03","churned"
1857033,"Nancy","2017","2017-08-15","churned"
1857105,"Ruthie","2022","2022-04-23","churned"
1857155,"Karen","2017","2023-01-25","churned"
1857165,"Lee","2020","2022-09-20","churned"
1857313,"Louis","2015","2022-06-16","churned"
1857460,"Patrick","2022","2022-04-23","churned"
1857520,"James","2021","2021-10-14","churned"
1857593,"Rose","2021","2022-04-22","churned"
1857610,"Regina","2018","2018-02-20","churned"
1857612,"Megan","2023","2023-02-28","churned"
1857651,"Jennifer","2018","2024-01-13","active"
1857669,"Charles","2018","2022-04-14","churned"
1857707,"John","2022","2023-08-23","churned"
1857718,"Bettie","2020","2020-02-22","churned"
1857741,"Hulda","2016","2022-05-20","churned"
1857779,"Lauren","2017","2018-06-01","churned"
1857785,"John","2022","2022-06-16","churned"
1857790,"Neil","2019","2023-08-28","churned"
1857792,"Anna","2016","2022-02-22","churned"
1857914,"Jasper","2019","2021-11-27","churned"
1857916,"Celeste","2017","2023-06-06","churned"
1857938,"Jesus","2021","2021-10-01","churned"
1857946,"Guadalupe","2017","2017-09-05","churned"
1857960,"Kenneth","2020","2022-10-28","churned"
1857966,"Woodrow","2016","2022-03-19","churned"
1857973,"Ray","2018","2022-11-25","churned"
1857981,"Fred","2018","2023-01-03","churned"
1857997,"Yee","2016","2019-08-15","churned"
1858019,"Danielle","2023","2023-01-28","churned"
1858067,"Lacey","2021","2021-12-23","churned"
1858176,"Gwendolyn","2021","2023-06-01","churned"
1858248,"Ernesto","2021","2023-02-23","churned"
1858258,"Richard","2022","2024-02-07","active"
1858287,"Margaret","2019","2019-03-08","churned"
1858309,"William","2016","2022-08-20","churned"
1858315,"Chris","2018","2020-06-10","churned"
1858353,"Geraldine","2021","2022-10-24","churned"
1858384,"Dennis","2023","2023-09-13","churned"
1858394,"Lena","2015","2022-05-04","churned"
1858492,"Ross","2021","2021-12-24","churned"
1858517,"Christina","2022","2023-01-09","churned"
1858573,"Tina","2019","2019-03-17","churned"
1858598,"Beth","2016","2022-12-21","churned"
1858633,"Virginia","2016","2016-11-05","churned"
1858640,"Jessie","2019","2019-07-27","churned"
1858704,"Terry","2016","2023-07-10","churned"
1858747,"Joseph","2021","2024-02-13","active"
1858765,"Joey","2019","2019-08-26","churned"
1858767,"Thomas","2019","2019-08-01","churned"
1858837,"Boyd","2022","2023-09-29","churned"
1858919,"Judith","2017","2023-01-27","churned"
1858934,"Rhonda","2019","2020-05-16","churned"
1859019,"Kayla","2021","2022-09-15","churned"
1859066,"Willie","2019","2019-08-15","churned"
1859157,"Linda","2022","2022-10-12","churned"
1859183,"William","2022","2022-06-27","churned"
1859201,"Linda","2021","2022-08-20","churned"
1859204,"Thomas","2022","2022-09-15","churned"
1859248,"Robert","2016","2016-02-20","churned"
1859266,"Gene","2017","2017-01-03","churned"
1859287,"Clarence","2017","2024-03-12","active"
1859319,"Douglass","2015","2023-01-16","churned"
1859321,"Jacalyn","2023","2023-09-30","churned"
1859344,"Matthew","2022","2023-10-05","churned"
1859355,"Russell","2021","2021-03-10","churned"
1859519,"Andrea","2019","2021-10-02","churned"
1859542,"April","2018","2018-06-18","churned"
1859543,"Nicole","2022","2022-05-28","churned"
1859569,"Mary","2022","2022-02-18","churned"
1859598,"Arlene","2022","2022-10-14","churned"
1859626,"Etta","2019","2024-03-04","active"
1859679,"Fernando","2021","2022-05-14","churned"
1859681,"Tammy","2022","2023-02-20","churned"
1859705,"Melissa","2019","2022-03-04","churned"
1859720,"Frank","2017","2022-10-14","churned"
1859759,"Kevin","2018","2018-07-24","churned"
1859777,"Veronica","2018","2018-08-09","churned"
1859786,"Eugene","2020","2023-02-16","churned"
1859815,"Randy","2018","2024-03-13","active"
1859855,"Filomena","2019","2024-02-07","active"
1859882,"Ann","2021","2021-09-13","churned"
1859902,"Ronald","2022","2022-04-13","churned"
1859903,"Sherry","2021","2021-07-09","churned"
1859946,"Edith","2023","2023-05-04","churned"
1859950,"Brandy","2018","2022-06-08","churned"
1859970,"Kimberly","2023","2023-05-25","churned"
1860102,"Nancy","2018","2018-05-26","churned"
1860122,"Elizabeth","2023","2023-07-05","churned"
1860143,"Virginia","2020","2020-01-16","churned"
1860186,"James","2017","2017-10-22","churned"
1860227,"Vera","2017","2024-04-20","active"
1860288,"Teresa","2022","2022-06-18","churned"
1860331,"Teresa","2019","2023-06-01","churned"
1860347,"Cynthia","2023","2023-05-26","churned"
1860382,"Robin","2019","2023-12-21","active"
1860383,"Terry","2023","2023-01-26","churned"
1860437,"Joyce","2022","2023-05-31","churned"
1860454,"Ray","2018","2023-03-11","churned"
1860479,"Carmen","2020","2020-03-17","churned"
1860522,"Barbara","2022","2022-10-11","churned"
1860569,"Steven","2018","2018-11-08","churned"
1860711,"Barbara","2019","2019-03-02","churned"
1860721,"Franklin","2022","2022-10-19","churned"
1860804,"Brett","2018","2023-03-11","churned"
1860914,"James","2017","2021-10-07","churned"
1860925,"Alice","2019","2024-03-18","active"
1860945,"Lou","2018","2022-05-25","churned"
1861007,"Lola","2019","2020-04-16","churned"
1861008,"Charles","2019","2023-03-31","churned"
1861122,"Janet","2019","2023-09-29","churned"
1861152,"Luis","2021","2021-11-03","churned"
1861176,"Ava","2019","2022-07-23","churned"
1861200,"Joseph","2018","2018-09-15","churned"
1861297,"Keli","2019","2021-08-03","churned"
1861306,"Deanne","2022","2022-02-08","churned"
1861355,"Eddie","2022","2023-05-02","churned"
1861389,"Henry","2020","2023-04-14","churned"
1861404,"Kenneth","2020","2023-12-12","active"
1861530,"Mary","2018","2024-01-10","active"
1861550,"Phillip","2022","2022-09-09","churned"
1861584,"Pedro","2022","2022-07-30","churned"
1861648,"Victor","2015","2015-03-14","churned"
1861722,"Andrew","2019","2019-09-20","churned"
1861735,"Amanda","2019","2023-09-30","churned"
1861801,"Robert","2022","2022-11-03","churned"
1861803,"Wayne","2017","2023-03-11","churned"
1861890,"Sharon","2022","2022-05-13","churned"
1861900,"Minta","2022","2022-06-29","churned"
1862077,"Glen","2019","2019-07-08","churned"
1862222,"Mattie","2019","2022-12-31","churned"
1862330,"Thomas","2022","2022-01-20","churned"
1862342,"Julie","2015","2022-06-30","churned"
1862410,"Mark","2022","2022-11-21","churned"
1862436,"John","2019","2023-11-14","active"
1862463,"Judith","2018","2023-04-26","churned"
1862477,"Rocky","2016","2023-10-12","churned"
1862488,"Billy","2016","2016-10-01","churned"
1862540,"Karen","2016","2022-08-27","churned"
1862555,"Johnnie","2018","2024-02-19","active"
1862579,"Mike","2015","2023-11-06","active"
1862673,"Barbara","2016","2023-10-22","active"
1862714,"Vickie","2018","2023-02-01","churned"
1862744,"Deborah","2017","2021-02-18","churned"
1862747,"Ronald","2023","2023-05-11","churned"
1862890,"Maximo","2023","2023-06-23","churned"
1862912,"Jacqueline","2019","2020-05-04","churned"
1862943,"Richard","2023","2023-12-22","active"
1863121,"Wesley","2018","2018-11-23","churned"
1863138,"Dennis","2023","2023-09-07","churned"
1863193,"Robert","2022","2024-02-20","active"
1863222,"Christopher","2021","2023-09-12","churned"
1863250,"Mark","2019","2022-06-28","churned"
1863261,"Barbara","2022","2022-04-04","churned"
1863330,"Emerson","2022","2024-03-08","active"
1863331,"Justin","2016","2022-03-23","churned"
1863375,"Sean","2019","2019-05-15","churned"
1863382,"Warren","2022","2022-02-23","churned"
1863388,"Darrel","2020","2020-08-24","churned"
1863584,"Michael","2022","2022-02-19","churned"
1863605,"Mary","2017","2023-12-23","active"
1863617,"Jeremy","2018","2022-12-29","churned"
1863701,"James","2020","2022-06-22","churned"
1863798,"Delbert","2016","2021-06-05","churned"
1863904,"Misty","2016","2023-12-16","active"
1863993,"Kenneth","2019","2023-12-30","active"
1864087,"Crystal","2018","2023-09-25","churned"
1864105,"Donna","2022","2023-05-25","churned"
1864112,"Hettie","2019","2019-06-28","churned"
1864118,"Chelsea","2015","2024-02-24","active"
1864144,"Roy","2022","2024-02-13","active"
1864174,"Irma","2018","2024-02-01","active"
1864331,"Jose","2020","2022-10-18","churned"
1864367,"James","2018","2023-12-09","active"
1864368,"Joey","2019","2022-12-24","churned"
1864417,"Helen","2019","2019-02-15","churned"
1864424,"Walter","2018","2019-08-29","churned"
1864485,"Adeline","2016","2016-02-13","churned"
1864548,"Penny","2019","2019-07-15","churned"
1864555,"Kenneth","2018","2021-11-01","churned"
1864562,"Eugene","2022","2022-12-20","churned"
1864583,"Kim","2019","2022-12-01","churned"
1864687,"Thomas","2018","2022-06-11","churned"
1864793,"Kyle","2017","2017-04-15","churned"
1864885,"Louise","2019","2023-07-31","churned"
1864952,"Jack","2021","2024-02-22","active"
1864954,"Deirdre","2022","2024-03-13","active"
1864969,"Fred","2016","2016-03-11","churned"
1865043,"Sean","2019","2023-02-24","churned"
1865060,"Nellie","2022","2023-07-22","churned"
1865081,"Lisa","2023","2023-12-30","active"
1865113,"Sarah","2020","2020-07-14","churned"
1865130,"Edward","2015","2015-08-27","churned"
1865153,"Stephania","2019","2022-04-27","churned"
1865212,"Cheryl","2019","2019-07-15","churned"
1865239,"Frank","2016","2016-09-27","churned"
1865266,"Dennis","2022","2022-08-19","churned"
1865306,"Nancy","2018","2021-11-18","churned"
1865357,"Virginia","2020","2020-02-14","churned"
1865402,"James","2019","2023-12-05","active"
1865453,"William","2022","2023-05-06","churned"
1865463,"Albert","2021","2021-10-29","churned"
1865471,"Adrienne","2022","2023-01-12","churned"
1865494,"John","2019","2019-08-07","churned"
1865510,"Mark","2020","2020-09-01","churned"
1865530,"Ruth","2019","2023-07-15","churned"
1865547,"Bart","2018","2021-06-05","churned"
1865559,"Coleen","2018","2020-03-09","churned"
1865566,"Stanley","2019","2020-02-21","churned"
1865618,"Jenny","2023","2023-09-16","churned"
1865623,"Ralph","2022","2024-01-04","active"
1865624,"Chris","2019","2021-07-07","churned"
1865690,"Desiree","2023","2023-03-11","churned"
1865753,"Roy","2022","2022-11-03","churned"
1865804,"Dennis","2016","2023-04-29","churned"
1865817,"Alec","2022","2022-10-11","churned"
1865900,"Edna","2018","2018-08-13","churned"
1865944,"Sonia","2021","2021-08-19","churned"
1865983,"Joey","2020","2023-07-17","churned"
1865992,"Rose","2019","2019-05-03","churned"
1866026,"Michelle","2019","2021-04-30","churned"
1866049,"William","2021","2023-05-24","churned"
1866064,"Jennifer","2019","2019-12-23","churned"
1866078,"Kay","2017","2022-12-29","churned"
1866082,"Earnest","2022","2022-02-19","churned"
1866085,"Nelda","2019","2023-08-10","churned"
1866103,"Clinton","2016","2019-07-10","churned"
1866109,"Christina","2018","2023-09-16","churned"
1866169,"Harold","2016","2019-05-30","churned"
1866232,"Helen","2015","2015-08-20","churned"
1866284,"Robert","2022","2023-04-22","churned"
1866287,"John","2018","2021-01-30","churned"
1866348,"Michael","2022","2022-08-16","churned"
1866385,"Mark","2018","2022-02-19","churned"
1866441,"Carmen","2018","2024-01-05","active"
1866458,"Marie","2020","2022-06-25","churned"
1866468,"Lori","2021","2023-12-23","active"
1866522,"Henry","2019","2022-08-30","churned"
1866548,"Thomas","2019","2024-03-06","active"
1866585,"Bernard","2022","2022-07-23","churned"
1866702,"Marilyn","2016","2018-08-09","churned"
1866710,"Deshawn","2018","2024-03-30","active"
1866727,"Stephen","2022","2023-09-25","churned"
1866868,"Susan","2018","2018-06-15","churned"
1866873,"Robert","2018","2020-02-17","churned"
1866877,"Esperanza","2018","2024-02-26","active"
1866878,"Estella","2015","2022-06-07","churned"
1866904,"Kenneth","2022","2022-07-16","churned"
1866967,"Robert","2017","2021-12-08","churned"
1866986,"Michelle","2016","2023-10-30","active"
1867012,"Angela","2023","2023-08-08","churned"
1867036,"Thomas","2015","2022-06-11","churned"
1867044,"Clare","2020","2020-02-10","churned"
1867046,"Michael","2022","2023-10-21","active"
1867088,"Leeann","2020","2023-12-18","active"
1867129,"Curtis","2017","2019-06-22","churned"
1867138,"Allan","2018","2022-05-17","churned"
1867152,"Phillip","2018","2018-03-13","churned"
1867173,"Grace","2015","2022-04-18","churned"
1867177,"Efrain","2019","2024-03-21","active"
1867207,"Cedric","2020","2021-12-07","churned"
1867265,"John","2021","2023-02-03","churned"
1867334,"Samuel","2019","2019-05-22","churned"
1867396,"Maria","2022","2022-06-05","churned"
1867400,"Lynette","2016","2020-02-20","churned"
1867411,"Timothy","2018","2023-02-09","churned"
1867426,"Janet","2019","2019-03-21","churned"
